CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,NumOfProducts,HasCreditCard,IsActiveMember,ContractType,PaymentMethod,SupportCalls,Churn
4473,28,Male,59,110.0,5536.19,4,1,1,Month-to-Month,Bank Transfer,9,0
4474,50,Female,48,98.97,5653.2,2,1,1,Month-to-Month,Bank Transfer,2,0
4475,67,Male,5,39.39,4305.6,4,0,0,Two Year,Credit Card,7,1
4476,55,Male,36,93.34,7627.96,1,0,0,One Year,Electronic Check,1,0
4477,44,Female,25,70.19,7056.21,1,0,0,Two Year,Credit Card,2,0
4478,51,Male,45,94.6,7665.29,3,1,1,Two Year,Mailed Check,8,0
4479,32,Female,19,69.45,3171.48,1,0,1,Two Year,Mailed Check,1,0
4480,49,Female,7,32.8,7034.49,2,1,1,Month-to-Month,Mailed Check,9,0
4481,38,Female,58,76.99,6126.71,1,0,0,Month-to-Month,Bank Transfer,0,1
4482,63,Female,66,69.21,2785.79,3,1,1,Month-to-Month,Mailed Check,2,0
4483,22,Female,39,71.79,942.09,1,1,1,One Year,Electronic Check,9,0
4484,23,Male,18,107.89,5492.71,1,1,0,Month-to-Month,Bank Transfer,5,0
4485,55,Male,1,109.48,1177.97,4,0,0,Month-to-Month,Electronic Check,7,1
4486,39,Female,63,65.35,2420.83,3,0,0,Two Year,Bank Transfer,9,1
4487,35,Female,3,65.57,4052.88,4,1,1,One Year,Electronic Check,4,0
4488,31,Male,21,71.52,5471.07,3,0,0,Two Year,Mailed Check,1,0
4489,27,Male,30,71.96,7417.2,3,1,1,Two Year,Bank Transfer,7,0
4490,63,Female,11,115.04,4786.6,3,1,1,Two Year,Electronic Check,1,1
4491,30,Male,22,84.94,5404.16,3,1,1,Two Year,Bank Transfer,3,1
4492,48,Male,57,47.75,2549.11,3,1,1,Month-to-Month,Bank Transfer,8,1
4493,47,Female,3,73.15,5529.61,3,1,1,One Year,Mailed Check,6,1
4494,20,Male,30,82.72,3558.54,1,1,0,Month-to-Month,Bank Transfer,2,0
4495,47,Male,45,83.98,6869.76,1,1,0,Two Year,Credit Card,0,0
4496,23,Male,36,78.53,3200.36,1,1,0,Month-to-Month,Electronic Check,5,0
4497,46,Male,64,37.77,3799.35,2,0,0,One Year,Credit Card,8,0
4498,25,Female,54,23.36,3517.44,3,0,1,Month-to-Month,Bank Transfer,3,0
4499,61,Male,68,53.78,6507.87,1,0,0,Month-to-Month,Electronic Check,6,1
4500,62,Female,50,62.75,7634.22,3,1,1,One Year,Credit Card,2,0
4501,60,Male,31,26.18,2685.48,4,0,0,Two Year,Credit Card,0,0
4502,61,Female,29,101.5,3852.72,2,1,1,Two Year,Mailed Check,4,0
4503,50,Female,59,54.41,5676.82,3,1,1,Two Year,Credit Card,0,0
4504,34,Male,36,111.36,7173.51,1,0,1,One Year,Bank Transfer,1,0
4505,65,Female,67,35.44,4000.24,2,1,0,Month-to-Month,Electronic Check,6,1
4506,28,Female,11,25.69,960.26,4,0,1,Two Year,Bank Transfer,0,1
4507,30,Female,11,68.23,3012.5,3,0,0,One Year,Credit Card,5,0
4508,67,Female,26,38.91,4447.86,2,0,1,One Year,Bank Transfer,6,0
4509,28,Female,53,113.74,3398.44,3,1,1,One Year,Credit Card,3,0
4510,48,Male,14,21.03,1573.79,2,0,1,Two Year,Mailed Check,3,0
4511,45,Female,64,61.26,392.22,1,1,0,One Year,Bank Transfer,1,0
4512,61,Female,10,112.67,5530.53,3,1,1,Two Year,Bank Transfer,4,0
4513,23,Male,31,58.44,7942.62,3,1,0,Month-to-Month,Mailed Check,6,0
4514,58,Male,36,29.31,7361.73,3,1,0,One Year,Bank Transfer,3,0
4515,33,Female,10,50.29,5497.84,1,1,0,One Year,Credit Card,7,1
4516,21,Male,26,69.8,6748.09,2,1,1,Two Year,Mailed Check,7,1
4517,52,Male,20,38.52,2120.25,1,0,1,Two Year,Bank Transfer,6,1
4518,65,Male,44,66.66,5017.23,4,0,0,Two Year,Credit Card,2,0
4519,43,Male,62,103.63,578.77,4,1,0,Month-to-Month,Credit Card,9,1
4520,29,Male,9,107.26,5686.75,4,0,1,Two Year,Electronic Check,8,0
4521,28,Male,71,24.93,7761.99,2,1,1,One Year,Electronic Check,7,1
4522,54,Female,24,36.09,6900.3,3,0,1,Month-to-Month,Electronic Check,9,0
4523,42,Female,12,47.53,4322.08,2,0,1,Two Year,Mailed Check,0,0
4524,35,Male,60,79.49,6331.05,4,0,1,Two Year,Credit Card,8,1
4525,36,Male,16,56.1,7556.8,2,0,0,One Year,Mailed Check,6,0
4526,40,Female,29,104.4,1806.54,3,1,1,One Year,Mailed Check,9,0
4527,55,Male,32,91.67,6366.74,3,0,0,Two Year,Mailed Check,9,1
4528,35,Female,35,30.05,2231.79,2,0,1,Month-to-Month,Mailed Check,3,0
4529,43,Male,43,82.46,7027.88,4,1,1,Two Year,Mailed Check,4,0
4530,23,Female,53,31.3,877.0,3,1,1,Month-to-Month,Bank Transfer,6,1
4531,21,Female,20,45.5,1507.93,4,0,0,One Year,Electronic Check,7,1
4532,61,Male,8,37.79,5792.87,3,0,0,One Year,Mailed Check,3,1
4533,68,Male,42,37.31,1480.74,4,1,0,Month-to-Month,Bank Transfer,6,0
4534,46,Male,70,81.64,1348.63,2,0,0,Month-to-Month,Bank Transfer,5,1
4535,51,Male,16,76.36,4488.19,1,0,1,One Year,Credit Card,8,0
4536,34,Female,69,37.6,6696.4,1,1,1,Month-to-Month,Mailed Check,3,1
4537,60,Male,53,119.02,2220.89,4,0,1,One Year,Electronic Check,3,0
4538,60,Female,45,62.18,6744.99,3,1,1,Two Year,Credit Card,2,0
4539,33,Male,51,29.71,6482.83,2,1,1,Month-to-Month,Mailed Check,7,0
4540,19,Female,6,32.06,4674.93,3,0,0,Month-to-Month,Credit Card,7,1
4541,51,Male,33,78.39,5207.85,1,1,1,One Year,Electronic Check,3,0
4542,25,Male,15,117.91,419.49,1,0,0,Month-to-Month,Electronic Check,2,0
4543,30,Female,14,77.2,3000.37,2,0,0,Month-to-Month,Mailed Check,5,1
4544,59,Male,39,114.9,2180.82,4,0,0,Two Year,Electronic Check,8,0
4545,25,Male,63,64.41,1285.03,2,0,0,One Year,Electronic Check,7,0
4546,47,Male,5,63.58,3178.31,1,0,0,Month-to-Month,Electronic Check,6,1
4547,49,Male,52,70.0,2903.74,2,1,0,Two Year,Mailed Check,6,1
4548,53,Male,16,89.74,5858.24,1,1,1,Two Year,Credit Card,4,1
4549,64,Female,38,56.76,4824.96,3,1,1,Two Year,Credit Card,1,0
4550,47,Male,53,106.39,7313.49,1,0,1,Month-to-Month,Credit Card,8,1
4551,18,Female,53,22.93,1248.72,1,1,1,One Year,Credit Card,2,0
4552,60,Male,46,63.98,572.01,2,0,0,Two Year,Credit Card,8,1
4553,56,Male,15,71.1,4323.4,2,0,1,Month-to-Month,Credit Card,9,0
4554,34,Female,59,80.7,108.11,2,1,0,One Year,Credit Card,1,0
4555,37,Female,50,47.61,6322.98,3,1,0,One Year,Electronic Check,0,1
4556,41,Female,9,62.75,4097.19,2,1,1,Two Year,Credit Card,9,1
4557,67,Female,26,68.45,3955.72,3,0,0,Month-to-Month,Electronic Check,6,1
4558,39,Female,3,88.69,2963.72,4,0,1,Two Year,Bank Transfer,0,1
4559,46,Male,47,97.35,3062.29,2,1,1,One Year,Mailed Check,7,1
4560,39,Female,5,93.78,3505.96,2,1,1,Month-to-Month,Electronic Check,2,0
4561,61,Female,62,54.16,226.66,4,0,1,Two Year,Mailed Check,2,0
4562,26,Male,5,119.95,760.01,4,1,1,One Year,Mailed Check,8,1
4563,54,Male,10,104.87,4089.88,4,0,1,Month-to-Month,Bank Transfer,0,1
4564,27,Female,63,46.0,1285.97,1,0,1,Month-to-Month,Credit Card,6,0
4565,53,Female,25,39.51,6252.22,1,0,1,Two Year,Bank Transfer,1,0
4566,54,Female,44,51.4,2268.43,1,0,0,Two Year,Electronic Check,2,0
4567,45,Male,25,65.23,873.41,4,0,1,One Year,Electronic Check,9,1
4568,45,Female,30,105.08,1958.16,3,1,0,Two Year,Electronic Check,7,1
4569,59,Male,14,97.84,2921.08,2,1,0,Month-to-Month,Mailed Check,2,1
4570,60,Male,43,105.12,379.0,1,1,1,Two Year,Credit Card,1,0
4571,38,Male,28,47.2,1219.24,4,0,1,Month-to-Month,Credit Card,6,1
4572,41,Male,19,79.35,2658.39,2,1,1,One Year,Credit Card,2,0
4573,59,Female,42,48.32,2552.8,1,1,1,Two Year,Bank Transfer,7,0
4574,57,Male,20,30.9,6423.05,4,1,1,Month-to-Month,Bank Transfer,3,0
4575,19,Male,11,88.42,6761.72,2,0,0,One Year,Electronic Check,5,1
4576,25,Female,54,34.3,1628.01,1,1,1,Month-to-Month,Credit Card,7,0
4577,65,Male,24,86.77,1079.13,1,1,1,One Year,Credit Card,3,0
4578,44,Female,70,84.8,5109.88,1,0,0,Two Year,Bank Transfer,4,0
4579,39,Male,17,101.02,6456.53,1,1,0,One Year,Mailed Check,2,1
4580,54,Female,28,33.96,7713.41,1,1,0,Month-to-Month,Credit Card,3,1
4581,44,Male,50,98.35,153.69,4,0,0,Month-to-Month,Electronic Check,9,1
4582,46,Male,55,119.93,3368.06,2,1,0,One Year,Credit Card,7,0
4583,20,Female,10,105.1,5898.5,1,0,1,Two Year,Bank Transfer,6,1
4584,61,Male,21,95.18,6645.62,2,1,1,Month-to-Month,Credit Card,5,0
4585,30,Male,58,86.22,592.06,1,0,0,Two Year,Electronic Check,4,0
4586,62,Female,34,62.18,5476.85,4,0,0,One Year,Mailed Check,8,0
4587,27,Male,43,93.05,2382.62,4,0,1,One Year,Mailed Check,3,0
4588,53,Male,11,92.42,689.32,2,0,0,Month-to-Month,Electronic Check,2,1
4589,26,Female,33,83.15,3963.91,1,1,0,Month-to-Month,Electronic Check,5,1
4590,44,Female,58,99.63,1349.41,4,0,0,Two Year,Credit Card,1,0
4591,51,Female,46,64.88,5922.36,1,0,0,One Year,Credit Card,8,1
4592,68,Female,61,32.13,5955.97,1,1,1,Two Year,Bank Transfer,5,0
4593,18,Female,62,75.91,6752.34,3,1,0,Two Year,Mailed Check,2,0
4594,49,Male,1,46.5,3082.79,4,1,0,Two Year,Mailed Check,1,0
4595,42,Female,21,58.44,205.15,2,0,0,One Year,Electronic Check,8,1
4596,46,Male,62,21.74,2151.91,2,1,0,One Year,Bank Transfer,9,0
4597,24,Female,64,58.28,3795.71,1,0,0,Two Year,Credit Card,2,0
4598,66,Male,56,100.88,5582.69,1,1,1,Two Year,Electronic Check,5,0
4599,20,Male,1,74.27,3118.12,1,1,1,Two Year,Electronic Check,8,0
4600,37,Female,21,20.98,4334.78,3,1,1,One Year,Electronic Check,2,0
4601,37,Male,22,66.98,4241.68,1,0,1,One Year,Mailed Check,8,0
4602,47,Male,54,49.15,1403.36,1,0,1,One Year,Credit Card,1,0
4603,52,Female,4,67.76,5022.09,2,0,0,Two Year,Credit Card,3,1
4604,52,Female,65,60.47,3570.09,3,0,0,One Year,Electronic Check,9,0
4605,66,Female,51,113.2,6482.56,2,0,1,Two Year,Electronic Check,2,0
4606,56,Female,63,24.12,5555.83,3,0,1,Month-to-Month,Bank Transfer,6,1
4607,44,Male,15,88.36,980.61,3,0,0,Two Year,Credit Card,3,0
4608,43,Male,36,105.1,3961.19,4,0,1,One Year,Electronic Check,3,0
4609,31,Male,29,115.92,5649.71,4,0,1,Month-to-Month,Bank Transfer,0,0
4610,34,Male,52,37.76,787.39,4,0,1,Month-to-Month,Electronic Check,9,0
4611,35,Male,46,73.13,6360.73,2,0,1,Month-to-Month,Mailed Check,2,0
4612,62,Male,69,24.36,1853.84,4,0,0,Month-to-Month,Electronic Check,4,0
4613,69,Female,29,69.92,4074.37,4,1,1,Two Year,Mailed Check,4,0
4614,46,Male,47,32.55,7530.43,2,1,1,Two Year,Credit Card,3,0
4615,37,Male,25,103.79,4613.54,3,1,1,One Year,Electronic Check,6,1
4616,44,Male,16,31.39,3450.03,3,1,1,One Year,Credit Card,9,0
4617,35,Female,41,71.33,153.68,1,0,0,One Year,Credit Card,9,1
4618,21,Female,65,72.11,1153.97,1,1,0,One Year,Credit Card,3,0
4619,18,Female,69,117.17,4671.44,4,1,0,Month-to-Month,Mailed Check,6,0
4620,67,Female,20,85.5,4001.22,2,0,0,One Year,Credit Card,5,1
4621,18,Male,69,48.78,2974.25,3,0,1,One Year,Credit Card,5,0
4622,43,Male,36,44.08,7393.41,2,1,0,Two Year,Mailed Check,4,0
4623,62,Male,58,32.82,2726.61,1,1,1,Month-to-Month,Electronic Check,7,0
4624,37,Female,48,95.65,4343.49,4,0,0,One Year,Credit Card,8,0
4625,69,Male,2,89.08,4592.84,1,1,0,Month-to-Month,Bank Transfer,8,1
4626,40,Male,29,80.99,4267.0,1,0,1,One Year,Mailed Check,5,1
4627,27,Male,16,24.08,3872.92,3,1,1,Month-to-Month,Mailed Check,4,0
4628,28,Female,35,96.28,2762.8,2,0,0,Month-to-Month,Electronic Check,0,1
4629,58,Female,62,84.19,7279.23,3,0,0,Two Year,Bank Transfer,2,0
4630,58,Female,4,116.39,3661.35,3,1,1,One Year,Mailed Check,7,0
4631,22,Male,68,78.72,4274.75,1,1,1,One Year,Electronic Check,0,0
4632,18,Male,51,50.4,5286.18,4,1,1,Month-to-Month,Credit Card,0,0
4633,34,Male,33,58.15,634.48,1,0,1,One Year,Credit Card,7,0
4634,39,Male,24,37.58,6272.18,2,1,1,Two Year,Mailed Check,6,0
4635,51,Female,25,92.29,4148.81,4,0,1,Month-to-Month,Electronic Check,1,0
4636,62,Male,28,90.77,5291.7,3,0,1,Month-to-Month,Credit Card,5,0
4637,58,Female,7,40.07,6198.9,2,1,1,Two Year,Credit Card,8,0
4638,46,Male,36,35.85,7005.39,2,1,0,One Year,Electronic Check,7,0
4639,21,Female,10,27.7,3198.54,2,0,1,Month-to-Month,Credit Card,5,0
4640,22,Male,36,111.2,6510.3,2,1,1,Month-to-Month,Credit Card,1,1
4641,28,Male,18,43.31,2144.81,1,0,0,One Year,Bank Transfer,2,0
4642,68,Female,6,54.42,5316.65,2,0,1,One Year,Electronic Check,2,0
4643,38,Female,7,48.05,911.39,1,1,1,Two Year,Credit Card,8,0
4644,52,Male,12,61.36,258.24,4,0,1,Month-to-Month,Bank Transfer,8,0
4645,29,Male,41,91.4,856.53,2,0,0,Two Year,Credit Card,4,0
4646,43,Male,63,107.06,2623.12,1,1,1,One Year,Electronic Check,4,0
4647,68,Female,25,38.26,345.65,2,0,0,One Year,Electronic Check,7,0
4648,36,Male,53,88.64,5080.88,4,0,1,One Year,Credit Card,2,0
4649,62,Female,33,55.26,2600.7,3,0,0,Two Year,Mailed Check,8,0
4650,24,Male,6,118.05,5917.37,4,1,0,Two Year,Bank Transfer,4,0
4651,64,Male,62,49.89,462.73,3,1,1,One Year,Credit Card,8,0
4652,24,Male,66,20.72,1811.94,1,0,0,Two Year,Mailed Check,9,1
4653,43,Male,9,71.56,3323.23,4,1,0,Month-to-Month,Bank Transfer,8,0
4654,57,Female,67,35.07,3122.95,1,1,0,Two Year,Bank Transfer,3,0
4655,22,Female,16,24.45,1134.89,4,1,0,Two Year,Mailed Check,1,0
4656,38,Male,55,89.83,7953.68,2,1,0,Month-to-Month,Bank Transfer,6,1
4657,31,Male,40,93.23,2347.07,3,0,1,Two Year,Bank Transfer,0,0
4658,21,Male,26,66.07,5796.15,2,1,1,Two Year,Credit Card,6,0
4659,40,Female,38,87.69,1838.21,1,1,1,Month-to-Month,Mailed Check,0,0
4660,59,Male,35,73.82,7035.02,2,0,0,Two Year,Credit Card,4,0
4661,37,Female,68,82.98,3163.29,3,0,1,Two Year,Credit Card,0,0
4662,32,Female,59,79.67,7217.13,3,1,0,Two Year,Bank Transfer,7,0
4663,67,Female,14,86.58,2800.5,3,0,0,Two Year,Mailed Check,0,0
4664,69,Female,47,39.96,168.29,3,1,0,Month-to-Month,Electronic Check,5,0
4665,62,Male,71,46.87,4184.46,3,0,0,Month-to-Month,Mailed Check,0,0
4666,46,Male,42,64.0,4245.82,1,0,0,Two Year,Bank Transfer,1,1
4667,25,Female,51,64.61,1046.69,2,1,0,Two Year,Electronic Check,3,0
4668,58,Male,19,97.44,1956.21,4,1,1,Month-to-Month,Credit Card,7,0
4669,65,Male,66,56.74,6289.62,2,1,0,Month-to-Month,Electronic Check,2,0
4670,36,Male,47,36.25,390.37,2,0,1,One Year,Electronic Check,7,1
4671,65,Female,65,45.15,3967.26,1,1,1,Month-to-Month,Mailed Check,6,1
4672,56,Male,42,41.47,4290.22,1,0,0,Two Year,Credit Card,5,0
4673,63,Male,38,93.17,5540.83,1,0,0,Month-to-Month,Mailed Check,9,0
4674,45,Male,13,67.03,395.9,1,0,0,Two Year,Electronic Check,0,0
4675,63,Male,44,90.86,4726.61,2,1,1,Month-to-Month,Bank Transfer,5,1
4676,44,Male,24,61.62,124.47,3,0,0,Month-to-Month,Bank Transfer,5,0
4677,21,Male,30,108.97,2194.91,3,1,0,Month-to-Month,Electronic Check,9,1
4678,32,Male,70,118.35,4047.51,1,0,1,Two Year,Bank Transfer,7,0
4679,52,Male,38,86.98,7299.12,4,0,1,Month-to-Month,Bank Transfer,5,0
4680,54,Male,23,106.38,1100.06,2,0,0,Month-to-Month,Mailed Check,1,1
4681,18,Male,57,70.79,1437.38,2,0,0,One Year,Credit Card,9,0
4682,20,Female,23,113.46,5387.08,4,0,1,One Year,Bank Transfer,2,0
4683,64,Male,36,103.16,3061.41,1,1,0,Month-to-Month,Credit Card,1,1
4684,41,Female,57,119.18,5025.03,2,0,1,Month-to-Month,Credit Card,2,0
4685,44,Male,1,82.31,7979.89,4,1,0,Two Year,Mailed Check,0,1
4686,57,Female,3,97.92,7896.29,3,1,1,Two Year,Electronic Check,6,1
4687,53,Female,14,74.29,2894.34,4,1,0,One Year,Bank Transfer,4,1
4688,51,Male,34,45.91,4081.01,4,0,1,Two Year,Bank Transfer,8,0
4689,46,Female,70,55.48,7247.05,1,1,0,Month-to-Month,Mailed Check,6,0
4690,41,Female,69,109.4,828.12,2,0,1,One Year,Mailed Check,0,0
4691,41,Female,51,25.59,3673.2,4,0,1,Two Year,Electronic Check,0,0
4692,59,Male,29,79.15,3082.86,2,1,0,Two Year,Credit Card,1,0
4693,21,Female,48,57.25,2429.57,2,0,1,Month-to-Month,Electronic Check,6,0
4694,20,Female,16,58.67,7954.21,1,0,0,Two Year,Bank Transfer,6,0
4695,51,Male,57,108.46,5895.04,3,0,1,Two Year,Mailed Check,8,1
4696,66,Female,10,105.38,3171.1,2,0,1,One Year,Mailed Check,2,0
4697,40,Female,19,79.88,6649.27,1,0,0,Two Year,Credit Card,2,0
4698,69,Female,67,47.29,3968.36,1,1,1,Month-to-Month,Bank Transfer,7,0
4699,40,Male,36,67.55,6995.31,4,1,0,Two Year,Mailed Check,5,0
4700,62,Female,4,60.83,2204.4,2,0,0,Month-to-Month,Mailed Check,2,0
4701,22,Male,33,55.36,1866.44,1,0,0,Month-to-Month,Mailed Check,7,1
4702,48,Female,28,30.28,2053.56,3,1,0,One Year,Mailed Check,2,0
4703,58,Female,9,74.31,4354.0,4,1,1,Two Year,Bank Transfer,5,0
4704,23,Female,6,50.18,2401.38,3,1,0,Month-to-Month,Credit Card,0,0
4705,54,Female,49,86.08,1262.25,1,0,1,Month-to-Month,Electronic Check,3,1
4706,27,Male,22,51.92,7957.56,4,1,1,Month-to-Month,Electronic Check,5,0
4707,57,Female,48,63.12,7213.42,2,1,1,Month-to-Month,Credit Card,4,0
4708,24,Male,21,25.24,5116.6,4,1,1,One Year,Credit Card,3,0
4709,56,Female,33,119.25,7143.19,4,0,0,Month-to-Month,Bank Transfer,9,1
4710,55,Male,56,70.76,7490.16,3,1,0,Month-to-Month,Electronic Check,0,1
4711,38,Female,29,22.42,5441.26,2,0,0,One Year,Credit Card,3,1
4712,37,Female,53,74.12,4197.57,1,0,0,One Year,Mailed Check,0,0
4713,20,Male,40,107.04,7067.81,3,0,1,One Year,Bank Transfer,9,1
4714,68,Male,18,97.26,4585.6,2,0,1,Month-to-Month,Credit Card,3,0
4715,39,Male,47,90.09,1101.72,1,0,0,Month-to-Month,Electronic Check,2,1
4716,64,Male,13,33.95,2998.16,4,1,1,Two Year,Mailed Check,6,1
4717,21,Female,27,85.77,3622.78,2,0,0,Two Year,Credit Card,5,0
4718,45,Male,62,96.63,7489.42,3,0,1,Two Year,Electronic Check,5,0
4719,29,Male,45,77.24,5307.57,1,1,0,One Year,Bank Transfer,9,0
4720,55,Male,3,109.27,7014.69,1,1,1,Two Year,Electronic Check,2,0
4721,68,Female,22,47.7,6084.97,2,0,0,Two Year,Electronic Check,5,0
4722,53,Female,27,44.21,2547.9,2,1,0,One Year,Electronic Check,2,0
4723,64,Female,55,106.96,5777.8,4,1,1,Month-to-Month,Bank Transfer,6,1
4724,58,Female,67,82.54,1642.87,1,0,1,One Year,Credit Card,1,0
4725,22,Male,33,20.14,3324.35,4,0,1,Two Year,Credit Card,8,1
4726,30,Female,2,55.31,6468.13,4,1,1,Two Year,Mailed Check,9,1
4727,40,Male,46,105.79,4934.24,3,1,1,One Year,Credit Card,1,1
4728,67,Female,33,22.73,6620.76,3,0,0,One Year,Bank Transfer,0,0
4729,47,Male,58,20.32,2112.16,2,1,1,Two Year,Electronic Check,3,0
4730,54,Male,7,48.13,6023.02,2,1,0,One Year,Bank Transfer,7,1
4731,42,Male,15,111.4,1698.36,2,0,1,Two Year,Electronic Check,6,0
4732,65,Male,26,110.15,4407.9,3,0,0,Two Year,Credit Card,5,0
4733,44,Male,11,71.88,3524.92,4,0,1,Two Year,Mailed Check,9,0
4734,68,Female,38,75.32,4496.16,4,1,1,Month-to-Month,Mailed Check,6,0
4735,31,Male,27,53.2,1170.71,3,1,0,One Year,Credit Card,3,0
4736,65,Male,7,44.37,2953.7,2,0,1,One Year,Electronic Check,7,1
4737,64,Male,1,101.52,5368.54,2,1,1,Two Year,Credit Card,3,0
4738,53,Male,21,30.63,4512.39,4,1,0,Month-to-Month,Bank Transfer,9,0
4739,56,Female,30,68.74,4436.86,1,0,0,One Year,Credit Card,7,1
4740,33,Female,8,83.44,4135.56,1,1,0,One Year,Credit Card,4,0
4741,39,Male,3,30.37,7556.69,1,0,0,Month-to-Month,Electronic Check,8,1
4742,38,Male,55,71.96,7483.1,1,0,0,One Year,Credit Card,6,1
4743,38,Male,15,77.75,2945.15,2,1,0,One Year,Bank Transfer,9,1
4744,25,Male,36,94.25,2879.97,3,1,0,One Year,Credit Card,9,1
4745,66,Female,6,43.48,4483.7,3,1,0,Month-to-Month,Bank Transfer,5,0
4746,33,Female,42,49.33,855.29,1,0,1,Month-to-Month,Credit Card,1,0
4747,48,Male,50,76.95,2493.75,3,0,0,Two Year,Electronic Check,5,0
4748,59,Male,18,118.31,1923.85,4,1,1,Two Year,Mailed Check,0,0
4749,27,Male,50,41.75,1864.78,1,0,1,Two Year,Mailed Check,1,0
4750,49,Male,30,118.59,5144.19,2,1,0,One Year,Bank Transfer,4,0
4751,51,Male,39,91.43,3136.37,1,1,1,Two Year,Credit Card,6,0
4752,26,Female,12,102.61,1452.2,4,1,1,Two Year,Electronic Check,0,0
4753,34,Female,59,28.96,7111.82,3,1,1,Two Year,Credit Card,1,0
4754,28,Male,44,50.04,7005.77,3,0,1,Two Year,Electronic Check,3,0
4755,49,Female,4,25.77,6913.46,3,1,1,Two Year,Electronic Check,8,0
4756,27,Female,36,57.15,3186.89,2,0,1,One Year,Credit Card,7,1
4757,39,Female,48,118.13,550.16,1,1,0,Month-to-Month,Credit Card,9,1
4758,34,Male,14,30.53,943.26,2,0,1,One Year,Mailed Check,8,0
4759,21,Female,49,76.24,2280.78,4,1,1,Month-to-Month,Credit Card,3,0
4760,65,Female,67,20.61,1837.76,2,0,1,Two Year,Mailed Check,6,0
4761,69,Male,9,91.27,7004.49,1,0,0,One Year,Bank Transfer,2,1
4762,64,Female,21,39.72,7892.23,3,1,1,Two Year,Mailed Check,7,1
4763,42,Male,16,32.96,6551.72,3,1,0,One Year,Mailed Check,6,0
4764,38,Female,16,53.7,5865.81,3,0,0,One Year,Electronic Check,7,1
4765,54,Male,28,97.1,4750.13,3,1,1,Two Year,Electronic Check,8,0
4766,55,Male,51,30.66,6182.28,2,0,1,Two Year,Mailed Check,5,0
4767,66,Female,56,42.98,7581.56,1,0,0,Month-to-Month,Bank Transfer,3,0
4768,18,Female,57,20.85,4850.62,1,0,0,Two Year,Electronic Check,2,0
4769,42,Male,52,116.84,1321.44,1,1,1,Month-to-Month,Bank Transfer,2,1
4770,68,Male,46,79.21,1394.48,2,0,0,Two Year,Mailed Check,5,0
4771,53,Female,38,91.99,4712.52,3,0,0,Month-to-Month,Credit Card,7,1
4772,34,Female,48,85.14,2734.4,3,0,0,One Year,Mailed Check,7,0
4773,58,Female,41,34.44,7290.95,1,1,1,One Year,Credit Card,7,0
4774,41,Female,59,79.49,4931.97,3,0,1,Two Year,Electronic Check,8,0
4775,19,Male,67,33.14,5444.29,2,1,1,One Year,Electronic Check,0,0
4776,57,Male,66,60.12,145.98,4,0,1,Two Year,Electronic Check,6,0
4777,32,Male,27,76.9,4040.9,3,1,1,Two Year,Electronic Check,9,1
4778,49,Female,32,75.89,3506.2,4,0,0,Two Year,Mailed Check,8,0
4779,56,Female,56,31.91,5676.39,4,1,1,Month-to-Month,Mailed Check,1,0
4780,23,Male,10,23.44,3122.85,4,1,0,Month-to-Month,Electronic Check,3,1
4781,18,Male,40,99.82,7814.94,3,1,1,Two Year,Bank Transfer,5,0
4782,64,Male,17,92.59,5394.61,4,1,0,One Year,Credit Card,3,0
4783,40,Male,58,28.18,5313.35,3,1,0,One Year,Electronic Check,8,0
4784,56,Male,6,32.74,7362.8,1,1,1,One Year,Electronic Check,9,0
4785,34,Male,39,109.26,7962.12,2,0,1,Month-to-Month,Electronic Check,0,1
4786,51,Female,18,96.91,1662.78,4,1,0,Month-to-Month,Bank Transfer,8,1
4787,58,Male,42,119.62,6503.21,4,0,1,Month-to-Month,Electronic Check,9,0
4788,46,Male,4,45.4,1382.32,1,0,0,One Year,Credit Card,0,0
4789,26,Male,20,68.78,3710.64,2,1,0,One Year,Credit Card,0,0
4790,30,Male,28,43.65,891.46,1,0,0,One Year,Mailed Check,4,1
4791,23,Male,40,82.28,5024.63,2,1,1,One Year,Bank Transfer,0,1
4792,23,Male,65,31.54,3801.29,4,0,0,Month-to-Month,Mailed Check,9,0
4793,37,Male,44,32.72,5066.72,2,1,0,Two Year,Bank Transfer,8,0
4794,69,Female,23,27.19,5455.89,1,0,1,One Year,Bank Transfer,5,0
4795,20,Male,57,89.36,4993.51,4,1,0,One Year,Credit Card,8,0
4796,34,Female,47,69.41,2422.83,1,1,0,Month-to-Month,Electronic Check,4,0
4797,66,Female,13,81.77,6711.98,4,1,0,Month-to-Month,Credit Card,5,0
4798,29,Female,16,107.93,4458.32,3,0,1,One Year,Mailed Check,1,0
4799,65,Male,55,94.03,3969.82,4,0,1,Two Year,Bank Transfer,8,0
4800,64,Male,65,66.17,7897.8,2,1,1,Month-to-Month,Mailed Check,2,0
4801,62,Male,16,118.44,2339.71,2,1,0,Month-to-Month,Credit Card,4,0
4802,18,Male,37,65.63,4271.44,2,0,1,Month-to-Month,Bank Transfer,7,0
4803,34,Male,52,31.25,5490.36,2,0,1,Month-to-Month,Electronic Check,4,0
4804,20,Male,10,119.27,1089.28,2,0,1,One Year,Bank Transfer,9,0
4805,43,Male,38,22.28,2898.49,3,0,1,One Year,Mailed Check,3,0
4806,32,Male,44,74.99,6433.34,4,0,0,One Year,Mailed Check,3,0
4807,53,Male,54,50.91,1970.39,4,1,1,Two Year,Mailed Check,4,0
